6.513473857285226321e-02,4.809341705513275889e-02,-8.989339659195567656e-01,-6.524159299361487196e-01,-2.318651539282212800e-18,0.000000000000000000e+00
4.366602431691748998e-02,4.859971263843102657e-02,-8.994761991694312231e-01,-6.532708684280695843e-01,-1.961499448414173838e-18,0.000000000000000000e+00
2.215696903000557647e-02,4.890550840246094683e-02,-8.998039884047214221e-01,-6.537881915370020725e-01,-2.322303244299994541e-18,0.000000000000000000e+00
6.273986094484102893e-04,4.901121140212184868e-02,-8.999173445751214029e-01,-6.539671809251833556e-01,-2.389521277579661452e-18,0.000000000000000000e+00
-2.090274728018123862e-02,4.891696554449225659e-02,-8.998162744966188287e-01,-6.538075846712765316e-01,-2.861476329160572313e-18,0.000000000000000000e+00
-4.241352578283991842e-02,4.862264925209387051e-02,-8.995007812000318514e-01,-6.533096176338093475e-01,-2.804195453861866770e-18,0.000000000000000000e+00
-6.388510147096873593e-02,4.812787746453685289e-02,-8.989708635673605563e-01,-6.524739611465417699e-01,-3.002619369322686789e-18,0.000000000000000000e+00
-8.529785548004198414e-02,4.743200794219119137e-02,-8.982265152725811275e-01,-6.513017620299731414e-01,-3.496636822439848646e-18,0.000000000000000000e+00
-1.066324916663113354e-01,4.653415175823492206e-02,-8.972677230780827795e-01,-6.497946308696046502e-01,-3.526403733906407909e-18,0.000000000000000000e+00
-1.278701383723017393e-01,4.543318779061802232e-02,-8.960944645701325317e-01,-6.479546394802820908e-01,-3.455374084168585199e-18,0.000000000000000000e+00
-1.489924444952362148e-01,4.412778095476526524e-02,-8.947067054450633661e-01,-6.457843174484019233e-01,-3.382799551660445786e-18,0.000000000000000000e+00
-1.699816686944184418e-01,4.261640385270960146e-02,-8.931043964810421176e-01,-6.432866476213181528e-01,-3.571882433006788340e-18,0.000000000000000000e+00
-1.908207607391719796e-01,4.089736145615173457e-02,-8.912874703472043469e-01,-6.404650603969767042e-01,-3.565083518982134984e-18,0.000000000000000000e+00
-2.114934341829291520e-01,3.896881839082041304e-02,-8.892558384119547688e-01,-6.373234266575162899e-01,-4.097846641873618082e-18,0.000000000000000000e+00
-2.319842297447751722e-01,3.682882834842098746e-02,-8.870093877148885753e-01,-6.338660491888132853e-01,-3.960323463484793225e-18,0.000000000000000000e+00
-2.522785689803783704e-01,3.447536512111940010e-02,-8.845479782620522258e-01,-6.300976524339616525e-01,-4.182904477165792110e-18,0.000000000000000000e+00
-2.723627980232373735e-01,3.190635473239517711e-02,-8.818714407924335141e-01,-6.260233704424216228e-01,-4.148671333566946058e-18,0.000000000000000000e+00
